x,y,z,T,solid
0.061347916,0.082926097,0.0,307.0976,1.0
0.061347916,0.083350204,0.0,307.09764,1.0
0.061347916,0.08377431,0.0,307.09768,1.0
0.061347916,0.084198417,0.0,307.09772,1.0
0.061347916,0.084622524,0.0,307.09775,1.0
0.061347916,0.08504663,0.0,307.09778,1.0
0.061347916,0.085470737,0.0,307.0978,1.0
0.061347916,0.085894843,0.0,307.09781,1.0
0.061347916,0.08631895,0.0,307.09782,1.0
0.061347916,0.086743057,0.0,307.09783,1.0
0.061773509,0.08250199,0.0,307.09756,1.0
0.061773509,0.082926097,0.0,307.09761,1.0
0.061773509,0.083350204,0.0,307.09766,1.0
0.061773509,0.08377431,0.0,307.0977,1.0
0.061773509,0.084198417,0.0,307.09773,1.0
0.061773509,0.084622524,0.0,307.09776,1.0
0.061773509,0.08504663,0.0,307.09779,1.0
0.061773509,0.085470737,0.0,307.09781,1.0
0.061773509,0.085894843,0.0,307.09783,1.0
0.061773509,0.08631895,0.0,307.09784,1.0
0.061773509,0.086743057,0.0,307.09784,1.0
0.062199103,0.08250199,0.0,307.09758,1.0
0.062199103,0.082926097,0.0,307.09763,1.0
0.062199103,0.083350204,0.0,307.09767,1.0
0.062199103,0.08377431,0.0,307.09771,1.0
0.062199103,0.084198417,0.0,307.09775,1.0
0.062199103,0.084622524,0.0,307.09778,1.0
0.062199103,0.08504663,0.0,307.0978,1.0
0.062199103,0.085470737,0.0,307.09783,1.0
0.062199103,0.085894843,0.0,307.09784,1.0
0.062199103,0.08631895,0.0,307.09785,1.0
0.062199103,0.086743057,0.0,307.09786,1.0
0.062624697,0.08250199,0.0,307.09759,1.0
0.062624697,0.082926097,0.0,307.09764,1.0
0.062624697,0.083350204,0.0,307.09769,1.0
0.062624697,0.08377431,0.0,307.09773,1.0
0.062624697,0.084198417,0.0,307.09776,1.0
0.062624697,0.084622524,0.0,307.09779,1.0
0.062624697,0.08504663,0.0,307.09782,1.0
0.062624697,0.085470737,0.0,307.09784,1.0
0.062624697,0.085894843,0.0,307.09786,1.0
0.062624697,0.08631895,0.0,307.09787,1.0
0.062624697,0.086743057,0.0,307.09787,1.0
0.063050291,0.08250199,0.0,307.09761,1.0
0.063050291,0.082926097,0.0,307.09766,1.0
0.063050291,0.083350204,0.0,307.09771,1.0
0.063050291,0.08377431,0.0,307.09775,1.0
0.063050291,0.084198417,0.0,307.09778,1.0
0.063050291,0.084622524,0.0,307.09781,1.0
0.063050291,0.08504663,0.0,307.09784,1.0
0.063050291,0.085470737,0.0,307.09786,1.0
0.063050291,0.085894843,0.0,307.09788,1.0
0.063050291,0.08631895,0.0,307.09789,1.0
0.063050291,0.086743057,0.0,307.09789,1.0
0.063475884,0.08250199,0.0,307.09763,1.0
0.063475884,0.082926097,0.0,307.09768,1.0
0.063475884,0.083350204,0.0,307.09773,1.0
0.063475884,0.08377431,0.0,307.09777,1.0
0.063475884,0.084198417,0.0,307.0978,1.0
0.063475884,0.084622524,0.0,307.09783,1.0
0.063475884,0.08504663,0.0,307.09786,1.0
0.063475884,0.085470737,0.0,307.09788,1.0
0.063475884,0.085894843,0.0,307.0979,1.0
0.063475884,0.08631895,0.0,307.09791,1.0
0.063475884,0.086743057,0.0,307.09791,1.0
0.063901478,0.082926097,0.0,307.0977,1.0
0.063901478,0.083350204,0.0,307.09775,1.0
0.063901478,0.08377431,0.0,307.09779,1.0
0.063901478,0.084198417,0.0,307.09782,1.0
0.063901478,0.084622524,0.0,307.09785,1.0
0.063901478,0.08504663,0.0,307.09788,1.0
0.063901478,0.085470737,0.0,307.0979,1.0
0.063901478,0.085894843,0.0,307.09792,1.0
0.063901478,0.08631895,0.0,307.09793,1.0
0.063901478,0.086743057,0.0,307.09793,1.0
0.064327072,0.082926097,0.0,307.09773,1.0
0.064327072,0.083350204,0.0,307.09777,1.0
0.064327072,0.08377431,0.0,307.09781,1.0
0.064327072,0.084198417,0.0,307.09785,1.0
0.064327072,0.084622524,0.0,307.09788,1.0
0.064327072,0.08504663,0.0,307.0979,1.0
0.064327072,0.085470737,0.0,307.09792,1.0
0.064327072,0.085894843,0.0,307.09794,1.0
0.064327072,0.08631895,0.0,307.09795,1.0
0.064327072,0.086743057,0.0,307.09796,1.0
0.064752666,0.082926097,0.0,307.09775,1.0
0.064752666,0.083350204,0.0,307.09779,1.0
0.064752666,0.08377431,0.0,307.09783,1.0
0.064752666,0.084198417,0.0,307.09787,1.0
0.064752666,0.084622524,0.0,307.0979,1.0
0.064752666,0.08504663,0.0,307.09793,1.0
0.064752666,0.085470737,0.0,307.09795,1.0
0.064752666,0.085894843,0.0,307.09796,1.0
0.064752666,0.08631895,0.0,307.09797,1.0
0.064752666,0.086743057,0.0,307.09798,1.0
0.065178259,0.082926097,0.0,307.09777,1.0
0.065178259,0.083350204,0.0,307.09782,1.0
0.065178259,0.08377431,0.0,307.09786,1.0
0.065178259,0.084198417,0.0,307.09789,1.0
0.065178259,0.084622524,0.0,307.09793,1.0
0.065178259,0.08504663,0.0,307.09795,1.0
0.065178259,0.085470737,0.0,307.09797,1.0
0.065178259,0.085894843,0.0,307.09799,1.0
0.065178259,0.08631895,0.0,307.098,1.0
0.065178259,0.086743057,0.0,307.098,1.0
0.065603853,0.082926097,0.0,307.0978,1.0
0.065603853,0.083350204,0.0,307.09784,1.0
0.065603853,0.08377431,0.0,307.09788,1.0
0.065603853,0.084198417,0.0,307.09792,1.0
0.065603853,0.084622524,0.0,307.09795,1.0
0.065603853,0.08504663,0.0,307.09798,1.0
0.065603853,0.085470737,0.0,307.098,1.0
0.065603853,0.085894843,0.0,307.09801,1.0
0.065603853,0.08631895,0.0,307.09802,1.0
0.065603853,0.086743057,0.0,307.09803,1.0
0.066029447,0.082926097,0.0,307.09783,1.0
0.066029447,0.083350204,0.0,307.09787,1.0
0.066029447,0.08377431,0.0,307.09791,1.0
0.066029447,0.084198417,0.0,307.09795,1.0
0.066029447,0.084622524,0.0,307.09798,1.0
0.066029447,0.08504663,0.0,307.098,1.0
0.066029447,0.085470737,0.0,307.09802,1.0
0.066029447,0.085894843,0.0,307.09804,1.0
0.066029447,0.08631895,0.0,307.09805,1.0
0.066029447,0.086743057,0.0,307.09806,1.0
0.066455041,0.082926097,0.0,307.09785,1.0
0.066455041,0.083350204,0.0,307.0979,1.0
0.066455041,0.08377431,0.0,307.09794,1.0
0.066455041,0.084198417,0.0,307.09797,1.0
0.066455041,0.084622524,0.0,307.098,1.0
0.066455041,0.08504663,0.0,307.09803,1.0
0.066455041,0.085470737,0.0,307.09805,1.0
0.066455041,0.085894843,0.0,307.09807,1.0
0.066455041,0.08631895,0.0,307.09808,1.0
0.066455041,0.086743057,0.0,307.09808,1.0
0.066880634,0.082926097,0.0,307.09788,1.0
0.066880634,0.083350204,0.0,307.09793,1.0
0.066880634,0.08377431,0.0,307.09797,1.0
0.066880634,0.084198417,0.0,307.098,1.0
0.066880634,0.084622524,0.0,307.09803,1.0
0.066880634,0.08504663,0.0,307.09806,1.0
0.066880634,0.085470737,0.0,307.09808,1.0
0.066880634,0.085894843,0.0,307.0981,1.0
0.066880634,0.08631895,0.0,307.09811,1.0
0.066880634,0.086743057,0.0,307.09811,1.0
0.067306228,0.082926097,0.0,307.09791,1.0
0.067306228,0.083350204,0.0,307.09795,1.0
0.067306228,0.08377431,0.0,307.09799,1.0
0.067306228,0.084198417,0.0,307.09803,1.0
0.067306228,0.084622524,0.0,307.09806,1.0
0.067306228,0.08504663,0.0,307.09809,1.0
0.067306228,0.085470737,0.0,307.09811,1.0
0.067306228,0.085894843,0.0,307.09812,1.0
0.067306228,0.08631895,0.0,307.09813,1.0
0.067306228,0.086743057,0.0,307.09814,1.0
0.067731822,0.082926097,0.0,307.09794,1.0
0.067731822,0.083350204,0.0,307.09798,1.0
0.067731822,0.08377431,0.0,307.09802,1.0
0.067731822,0.084198417,0.0,307.09806,1.0
0.067731822,0.084622524,0.0,307.09809,1.0
0.067731822,0.08504663,0.0,307.09811,1.0
0.067731822,0.085470737,0.0,307.09814,1.0
0.067731822,0.085894843,0.0,307.09815,1.0
0.067731822,0.08631895,0.0,307.09816,1.0
0.067731822,0.086743057,0.0,307.09817,1.0
0.059219947,0.078685031,0.0,307.09696,1.0
0.059219947,0.079109137,0.0,307.09703,1.0
0.059219947,0.079533244,0.0,307.0971,1.0
0.059219947,0.079957351,0.0,307.09716,1.0
0.059219947,0.080381457,0.0,307.09723,1.0
0.059219947,0.080805564,0.0,307.09729,1.0
0.059219947,0.081229671,0.0,307.09735,1.0
0.059219947,0.081653777,0.0,307.09741,1.0
0.059219947,0.082077884,0.0,307.09747,1.0
0.059645541,0.078685031,0.0,307.09696,1.0
0.059645541,0.079109137,0.0,307.09703,1.0
0.059645541,0.079533244,0.0,307.0971,1.0
0.059645541,0.079957351,0.0,307.09717,1.0
0.059645541,0.080381457,0.0,307.09723,1.0
0.059645541,0.080805564,0.0,307.09729,1.0
0.059645541,0.081229671,0.0,307.09736,1.0
0.059645541,0.081653777,0.0,307.09741,1.0
0.059645541,0.082077884,0.0,307.09747,1.0
0.060071134,0.078685031,0.0,307.09697,1.0
0.060071134,0.079109137,0.0,307.09704,1.0
0.060071134,0.079533244,0.0,307.0971,1.0
0.060071134,0.079957351,0.0,307.09717,1.0
0.060071134,0.080381457,0.0,307.09724,1.0
0.060071134,0.080805564,0.0,307.0973,1.0
0.060071134,0.081229671,0.0,307.09736,1.0
0.060071134,0.081653777,0.0,307.09742,1.0
0.060071134,0.082077884,0.0,307.09747,1.0
0.060496728,0.078685031,0.0,307.09698,1.0
0.060496728,0.079109137,0.0,307.09704,1.0
0.060496728,0.079533244,0.0,307.09711,1.0
0.060496728,0.079957351,0.0,307.09718,1.0
0.060496728,0.080381457,0.0,307.09724,1.0
0.060496728,0.080805564,0.0,307.09731,1.0
0.060496728,0.081229671,0.0,307.09737,1.0
0.060496728,0.081653777,0.0,307.09742,1.0
0.060496728,0.082077884,0.0,307.09748,1.0
0.060922322,0.078685031,0.0,307.09698,1.0
0.060922322,0.079109137,0.0,307.09705,1.0
0.060922322,0.079533244,0.0,307.09712,1.0
0.060922322,0.079957351,0.0,307.09719,1.0
0.060922322,0.080381457,0.0,307.09725,1.0
0.060922322,0.080805564,0.0,307.09731,1.0
0.060922322,0.081229671,0.0,307.09737,1.0
0.060922322,0.081653777,0.0,307.09743,1.0
0.060922322,0.082077884,0.0,307.09749,1.0
0.061347916,0.078685031,0.0,307.09699,1.0
0.061347916,0.079109137,0.0,307.09706,1.0
0.061347916,0.079533244,0.0,307.09713,1.0
0.061347916,0.079957351,0.0,307.0972,1.0
0.061347916,0.080381457,0.0,307.09726,1.0
0.061347916,0.080805564,0.0,307.09732,1.0
0.061347916,0.081229671,0.0,307.09739,1.0
0.061347916,0.081653777,0.0,307.09744,1.0
0.061347916,0.082077884,0.0,307.0975,1.0
0.061773509,0.078685031,0.0,307.09701,1.0
0.061773509,0.079109137,0.0,307.09708,1.0
0.061773509,0.079533244,0.0,307.09714,1.0
0.061773509,0.079957351,0.0,307.09721,1.0
0.061773509,0.080381457,0.0,307.09727,1.0
0.061773509,0.080805564,0.0,307.09734,1.0
0.061773509,0.081229671,0.0,307.0974,1.0
0.061773509,0.081653777,0.0,307.09746,1.0
0.061773509,0.082077884,0.0,307.09751,1.0
0.062199103,0.078260924,0.0,307.09695,1.0
0.062199103,0.078685031,0.0,307.09702,1.0
0.062199103,0.079109137,0.0,307.09709,1.0
0.062199103,0.079533244,0.0,307.09716,1.0
0.062199103,0.079957351,0.0,307.09722,1.0
0.062199103,0.080381457,0.0,307.09729,1.0
0.062199103,0.080805564,0.0,307.09735,1.0
0.062199103,0.081229671,0.0,307.09741,1.0
0.062199103,0.081653777,0.0,307.09747,1.0
0.062199103,0.082077884,0.0,307.09753,1.0
0.062624697,0.078260924,0.0,307.09697,1.0
0.062624697,0.078685031,0.0,307.09704,1.0
0.062624697,0.079109137,0.0,307.09711,1.0
0.062624697,0.079533244,0.0,307.09717,1.0
0.062624697,0.079957351,0.0,307.09724,1.0
0.062624697,0.080381457,0.0,307.09731,1.0
0.062624697,0.080805564,0.0,307.09737,1.0
0.062624697,0.081229671,0.0,307.09743,1.0
0.062624697,0.081653777,0.0,307.09749,1.0
0.062624697,0.082077884,0.0,307.09754,1.0
0.063050291,0.078260924,0.0,307.09699,1.0
0.063050291,0.078685031,0.0,307.09706,1.0
0.063050291,0.079109137,0.0,307.09712,1.0
0.063050291,0.079533244,0.0,307.09719,1.0
0.063050291,0.079957351,0.0,307.09726,1.0
0.063050291,0.080381457,0.0,307.09732,1.0
0.063050291,0.080805564,0.0,307.09739,1.0
0.063050291,0.081229671,0.0,307.09745,1.0
0.063050291,0.081653777,0.0,307.09751,1.0
0.063050291,0.082077884,0.0,307.09756,1.0
0.063475884,0.078260924,0.0,307.09701,1.0
0.063475884,0.078685031,0.0,307.09708,1.0
0.063475884,0.079109137,0.0,307.09714,1.0
0.063475884,0.079533244,0.0,307.09721,1.0
0.063475884,0.079957351,0.0,307.09728,1.0
0.063475884,0.080381457,0.0,307.09734,1.0
0.063475884,0.080805564,0.0,307.09741,1.0
0.063475884,0.081229671,0.0,307.09747,1.0
0.063475884,0.081653777,0.0,307.09753,1.0
0.063475884,0.082077884,0.0,307.09758,1.0
0.063901478,0.078260924,0.0,307.09703,1.0
0.063901478,0.078685031,0.0,307.0971,1.0
0.063901478,0.079109137,0.0,307.09717,1.0
0.063901478,0.079533244,0.0,307.09723,1.0
0.063901478,0.079957351,0.0,307.0973,1.0
0.063901478,0.080381457,0.0,307.09736,1.0
0.063901478,0.080805564,0.0,307.09743,1.0
0.063901478,0.081229671,0.0,307.09749,1.0
0.063901478,0.081653777,0.0,307.09755,1.0
0.063901478,0.082077884,0.0,307.0976,1.0
0.063901478,0.08250199,0.0,307.09765,1.0
0.064327072,0.078260924,0.0,307.09705,1.0
0.064327072,0.078685031,0.0,307.09712,1.0
0.064327072,0.079109137,0.0,307.09719,1.0
0.064327072,0.079533244,0.0,307.09726,1.0
0.064327072,0.079957351,0.0,307.09732,1.0
0.064327072,0.080381457,0.0,307.09739,1.0
0.064327072,0.080805564,0.0,307.09745,1.0
0.064327072,0.081229671,0.0,307.09751,1.0
0.064327072,0.081653777,0.0,307.09757,1.0
0.064327072,0.082077884,0.0,307.09762,1.0
0.064327072,0.08250199,0.0,307.09768,1.0
0.064752666,0.078260924,0.0,307.09708,1.0
0.064752666,0.078685031,0.0,307.09714,1.0
0.064752666,0.079109137,0.0,307.09721,1.0
0.064752666,0.079533244,0.0,307.09728,1.0
0.064752666,0.079957351,0.0,307.09735,1.0
0.064752666,0.080381457,0.0,307.09741,1.0
0.064752666,0.080805564,0.0,307.09747,1.0
0.064752666,0.081229671,0.0,307.09754,1.0
0.064752666,0.081653777,0.0,307.09759,1.0
0.064752666,0.082077884,0.0,307.09765,1.0
0.064752666,0.08250199,0.0,307.0977,1.0
0.065178259,0.078260924,0.0,307.0971,1.0
0.065178259,0.078685031,0.0,307.09717,1.0
0.065178259,0.079109137,0.0,307.09724,1.0
0.065178259,0.079533244,0.0,307.0973,1.0
0.065178259,0.079957351,0.0,307.09737,1.0
0.065178259,0.080381457,0.0,307.09744,1.0
0.065178259,0.080805564,0.0,307.0975,1.0
0.065178259,0.081229671,0.0,307.09756,1.0
0.065178259,0.081653777,0.0,307.09762,1.0
0.065178259,0.082077884,0.0,307.09767,1.0
0.065178259,0.08250199,0.0,307.09773,1.0
0.065603853,0.078260924,0.0,307.09713,1.0
0.065603853,0.078685031,0.0,307.09719,1.0
0.065603853,0.079109137,0.0,307.09726,1.0
0.065603853,0.079533244,0.0,307.09733,1.0
0.065603853,0.079957351,0.0,307.0974,1.0
0.065603853,0.080381457,0.0,307.09746,1.0
0.065603853,0.080805564,0.0,307.09753,1.0
0.065603853,0.081229671,0.0,307.09759,1.0
0.065603853,0.081653777,0.0,307.09764,1.0
0.065603853,0.082077884,0.0,307.0977,1.0
0.065603853,0.08250199,0.0,307.09775,1.0
0.066029447,0.078260924,0.0,307.09715,1.0
0.066029447,0.078685031,0.0,307.09722,1.0
0.066029447,0.079109137,0.0,307.09729,1.0
0.066029447,0.079533244,0.0,307.09736,1.0
0.066029447,0.079957351,0.0,307.09742,1.0
0.066029447,0.080381457,0.0,307.09749,1.0
0.066029447,0.080805564,0.0,307.09755,1.0
0.066029447,0.081229671,0.0,307.09761,1.0
0.066029447,0.081653777,0.0,307.09767,1.0
0.066029447,0.082077884,0.0,307.09773,1.0
0.066029447,0.08250199,0.0,307.09778,1.0
0.066455041,0.078260924,0.0,307.09718,1.0
0.066455041,0.078685031,0.0,307.09725,1.0
0.066455041,0.079109137,0.0,307.09732,1.0
0.066455041,0.079533244,0.0,307.09738,1.0
0.066455041,0.079957351,0.0,307.09745,1.0
0.066455041,0.080381457,0.0,307.09752,1.0
0.066455041,0.080805564,0.0,307.09758,1.0
0.066455041,0.081229671,0.0,307.09764,1.0
0.066455041,0.081653777,0.0,307.0977,1.0
0.066455041,0.082077884,0.0,307.09775,1.0
0.066455041,0.08250199,0.0,307.09781,1.0
0.066880634,0.078260924,0.0,307.09721,1.0
0.066880634,0.078685031,0.0,307.09728,1.0
0.066880634,0.079109137,0.0,307.09734,1.0
0.066880634,0.079533244,0.0,307.09741,1.0
0.066880634,0.079957351,0.0,307.09748,1.0
0.066880634,0.080381457,0.0,307.09754,1.0
0.066880634,0.080805564,0.0,307.09761,1.0
0.066880634,0.081229671,0.0,307.09767,1.0
0.066880634,0.081653777,0.0,307.09773,1.0
0.066880634,0.082077884,0.0,307.09778,1.0
0.066880634,0.08250199,0.0,307.09783,1.0
0.067306228,0.078260924,0.0,307.09724,1.0
0.067306228,0.078685031,0.0,307.0973,1.0
0.067306228,0.079109137,0.0,307.09737,1.0
0.067306228,0.079533244,0.0,307.09744,1.0
0.067306228,0.079957351,0.0,307.09751,1.0
0.067306228,0.080381457,0.0,307.09757,1.0
0.067306228,0.080805564,0.0,307.09763,1.0
0.067306228,0.081229671,0.0,307.0977,1.0
0.067306228,0.081653777,0.0,307.09775,1.0
0.067306228,0.082077884,0.0,307.09781,1.0
0.067306228,0.08250199,0.0,307.09786,1.0
0.067731822,0.078260924,0.0,307.09726,1.0
0.067731822,0.078685031,0.0,307.09733,1.0
0.067731822,0.079109137,0.0,307.0974,1.0
0.067731822,0.079533244,0.0,307.09747,1.0
0.067731822,0.079957351,0.0,307.09753,1.0
0.067731822,0.080381457,0.0,307.0976,1.0
0.067731822,0.080805564,0.0,307.09766,1.0
0.067731822,0.081229671,0.0,307.09772,1.0
0.067731822,0.081653777,0.0,307.09778,1.0
0.067731822,0.082077884,0.0,307.09784,1.0
0.067731822,0.08250199,0.0,307.09789,1.0
0.059219947,0.074443965,0.0,307.09634,1.0
0.059219947,0.074868071,0.0,307.09639,1.0
0.059219947,0.075292178,0.0,307.09645,1.0
0.059219947,0.075716284,0.0,307.0965,1.0
0.059219947,0.076140391,0.0,307.09656,1.0
0.059219947,0.076564498,0.0,307.09663,1.0
0.059219947,0.076988604,0.0,307.09669,1.0
0.059219947,0.077412711,0.0,307.09676,1.0
0.059219947,0.077836818,0.0,307.09683,1.0
0.059219947,0.078260924,0.0,307.09689,1.0
0.059645541,0.074443965,0.0,307.09634,1.0
0.059645541,0.074868071,0.0,307.09639,1.0
0.059645541,0.075292178,0.0,307.09645,1.0
0.059645541,0.075716284,0.0,307.09651,1.0
0.059645541,0.076140391,0.0,307.09657,1.0
0.059645541,0.076564498,0.0,307.09663,1.0
0.059645541,0.076988604,0.0,307.09669,1.0
0.059645541,0.077412711,0.0,307.09676,1.0
0.059645541,0.077836818,0.0,307.09683,1.0
0.059645541,0.078260924,0.0,307.0969,1.0
0.060071134,0.074443965,0.0,307.09634,1.0
0.060071134,0.074868071,0.0,307.0964,1.0
0.060071134,0.075292178,0.0,307.09645,1.0
0.060071134,0.075716284,0.0,307.09651,1.0
0.060071134,0.076140391,0.0,307.09657,1.0
0.060071134,0.076564498,0.0,307.09663,1.0
0.060071134,0.076988604,0.0,307.0967,1.0
0.060071134,0.077412711,0.0,307.09677,1.0
0.060071134,0.077836818,0.0,307.09683,1.0
0.060071134,0.078260924,0.0,307.0969,1.0
0.060496728,0.074443965,0.0,307.09635,1.0
0.060496728,0.074868071,0.0,307.0964,1.0
0.060496728,0.075292178,0.0,307.09646,1.0
0.060496728,0.075716284,0.0,307.09652,1.0
0.060496728,0.076140391,0.0,307.09658,1.0
0.060496728,0.076564498,0.0,307.09664,1.0
0.060496728,0.076988604,0.0,307.09671,1.0
0.060496728,0.077412711,0.0,307.09677,1.0
0.060496728,0.077836818,0.0,307.09684,1.0
0.060496728,0.078260924,0.0,307.09691,1.0
0.060922322,0.074443965,0.0,307.09636,1.0
0.060922322,0.074868071,0.0,307.09641,1.0
0.060922322,0.075292178,0.0,307.09647,1.0
0.060922322,0.075716284,0.0,307.09652,1.0
0.060922322,0.076140391,0.0,307.09659,1.0
0.060922322,0.076564498,0.0,307.09665,1.0
0.060922322,0.076988604,0.0,307.09671,1.0
0.060922322,0.077412711,0.0,307.09678,1.0
0.060922322,0.077836818,0.0,307.09685,1.0
0.060922322,0.078260924,0.0,307.09692,1.0
0.061347916,0.074019858,0.0,307.09632,1.0
0.061347916,0.074443965,0.0,307.09637,1.0
0.061347916,0.074868071,0.0,307.09642,1.0
0.061347916,0.075292178,0.0,307.09648,1.0
0.061347916,0.075716284,0.0,307.09654,1.0
0.061347916,0.076140391,0.0,307.0966,1.0
0.061347916,0.076564498,0.0,307.09666,1.0
0.061347916,0.076988604,0.0,307.09672,1.0
0.061347916,0.077412711,0.0,307.09679,1.0
0.061347916,0.077836818,0.0,307.09686,1.0
0.061347916,0.078260924,0.0,307.09693,1.0
0.061773509,0.074019858,0.0,307.09633,1.0
0.061773509,0.074443965,0.0,307.09638,1.0
0.061773509,0.074868071,0.0,307.09643,1.0
0.061773509,0.075292178,0.0,307.09649,1.0
0.061773509,0.075716284,0.0,307.09655,1.0
0.061773509,0.076140391,0.0,307.09661,1.0
0.061773509,0.076564498,0.0,307.09667,1.0
0.061773509,0.076988604,0.0,307.09674,1.0
0.061773509,0.077412711,0.0,307.0968,1.0
0.061773509,0.077836818,0.0,307.09687,1.0
0.061773509,0.078260924,0.0,307.09694,1.0
0.062199103,0.074019858,0.0,307.09635,1.0
0.062199103,0.074443965,0.0,307.0964,1.0
0.062199103,0.074868071,0.0,307.09645,1.0
0.062199103,0.075292178,0.0,307.0965,1.0
0.062199103,0.075716284,0.0,307.09656,1.0
0.062199103,0.076140391,0.0,307.09662,1.0
0.062199103,0.076564498,0.0,307.09669,1.0
0.062199103,0.076988604,0.0,307.09675,1.0
0.062199103,0.077412711,0.0,307.09682,1.0
0.062199103,0.077836818,0.0,307.09689,1.0
0.062624697,0.074019858,0.0,307.09637,1.0
0.062624697,0.074443965,0.0,307.09641,1.0
0.062624697,0.074868071,0.0,307.09647,1.0
0.062624697,0.075292178,0.0,307.09652,1.0
0.062624697,0.075716284,0.0,307.09658,1.0
0.062624697,0.076140391,0.0,307.09664,1.0
0.062624697,0.076564498,0.0,307.0967,1.0
0.062624697,0.076988604,0.0,307.09677,1.0
0.062624697,0.077412711,0.0,307.09683,1.0
0.062624697,0.077836818,0.0,307.0969,1.0
0.063050291,0.074019858,0.0,307.09638,1.0
0.063050291,0.074443965,0.0,307.09643,1.0
0.063050291,0.074868071,0.0,307.09648,1.0
0.063050291,0.075292178,0.0,307.09654,1.0
0.063050291,0.075716284,0.0,307.0966,1.0
0.063050291,0.076140391,0.0,307.09666,1.0
0.063050291,0.076564498,0.0,307.09672,1.0
0.063050291,0.076988604,0.0,307.09679,1.0
0.063050291,0.077412711,0.0,307.09685,1.0
0.063050291,0.077836818,0.0,307.09692,1.0
0.063475884,0.074019858,0.0,307.0964,1.0
0.063475884,0.074443965,0.0,307.09645,1.0
0.063475884,0.074868071,0.0,307.0965,1.0
0.063475884,0.075292178,0.0,307.09656,1.0
0.063475884,0.075716284,0.0,307.09662,1.0
0.063475884,0.076140391,0.0,307.09668,1.0
0.063475884,0.076564498,0.0,307.09674,1.0
0.063475884,0.076988604,0.0,307.09681,1.0
0.063475884,0.077412711,0.0,307.09687,1.0
0.063475884,0.077836818,0.0,307.09694,1.0
0.063901478,0.074019858,0.0,307.09642,1.0
0.063901478,0.074443965,0.0,307.09647,1.0
0.063901478,0.074868071,0.0,307.09652,1.0
0.063901478,0.075292178,0.0,307.09658,1.0
0.063901478,0.075716284,0.0,307.09664,1.0
0.063901478,0.076140391,0.0,307.0967,1.0
0.063901478,0.076564498,0.0,307.09676,1.0
0.063901478,0.076988604,0.0,307.09683,1.0
