x,y,z,T,solid
0.072413353,0.08631895,0.0001,316.01268,0.0
0.072413353,0.086743057,0.0001,315.97807,0.0
0.072838947,0.079533244,0.0001,316.05459,1.0
0.072838947,0.079957351,0.0001,316.05455,1.0
0.072838947,0.080381457,0.0001,316.0545,1.0
0.072838947,0.080805564,0.0001,316.05443,1.0
0.072838947,0.081229671,0.0001,316.05435,1.0
0.072838947,0.081653777,0.0001,316.05425,1.0
0.072838947,0.082077884,0.0001,316.05413,1.0
0.072838947,0.08250199,0.0001,316.054,1.0
0.072838947,0.082926097,0.0001,316.05384,1.0
0.072838947,0.083350204,0.0001,316.05364,1.0
0.072838947,0.08377431,0.0001,316.0534,1.0
0.072838947,0.084198417,0.0001,316.05304,1.0
0.072838947,0.084622524,0.0001,316.01434,0.0
0.072838947,0.08504663,0.0001,316.01341,0.0
0.072838947,0.085470737,0.0001,316.01278,0.0
0.072838947,0.085894843,0.0001,315.97804,0.0
0.072838947,0.08631895,0.0001,315.97687,0.0
0.072838947,0.086743057,0.0001,315.97577,0.0
0.073264541,0.079533244,0.0001,316.05452,1.0
0.073264541,0.079957351,0.0001,316.05448,1.0
0.073264541,0.080381457,0.0001,316.05442,1.0
0.073264541,0.080805564,0.0001,316.05434,1.0
0.073264541,0.081229671,0.0001,316.05424,1.0
0.073264541,0.081653777,0.0001,316.05413,1.0
0.073264541,0.082077884,0.0001,316.05399,1.0
0.073264541,0.08250199,0.0001,316.05382,1.0
0.073264541,0.082926097,0.0001,316.05362,1.0
0.073264541,0.083350204,0.0001,316.05333,1.0
0.073264541,0.08377431,0.0001,316.0528,1.0
0.073264541,0.084198417,0.0001,316.0139,0.0
0.073264541,0.084622524,0.0001,315.9784,0.0
0.073264541,0.08504663,0.0001,315.97713,0.0
0.073264541,0.085470737,0.0001,315.97688,0.0
0.073264541,0.085894843,0.0001,315.97573,0.0
0.073264541,0.08631895,0.0001,315.97557,0.0
0.073264541,0.086743057,0.0001,315.97549,0.0
0.073690134,0.079533244,0.0001,316.05443,1.0
0.073690134,0.079957351,0.0001,316.05437,1.0
0.073690134,0.080381457,0.0001,316.0543,1.0
0.073690134,0.080805564,0.0001,316.05421,1.0
0.073690134,0.081229671,0.0001,316.0541,1.0
0.073690134,0.081653777,0.0001,316.05396,1.0
0.073690134,0.082077884,0.0001,316.05379,1.0
0.073690134,0.08250199,0.0001,316.05357,1.0
0.073690134,0.082926097,0.0001,316.05326,1.0
0.073690134,0.083350204,0.0001,316.05253,1.0
0.073690134,0.08377431,0.0001,315.98143,0.0
0.073690134,0.084198417,0.0001,315.97737,0.0
0.073690134,0.084622524,0.0001,315.976,0.0
0.073690134,0.08504663,0.0001,315.97575,0.0
0.073690134,0.085470737,0.0001,315.9756,0.0
0.073690134,0.085894843,0.0001,315.97546,0.0
0.073690134,0.08631895,0.0001,315.97538,0.0
0.073690134,0.086743057,0.0001,315.97534,0.0
0.074115728,0.079533244,0.0001,316.0543,1.0
0.074115728,0.079957351,0.0001,316.05423,1.0
0.074115728,0.080381457,0.0001,316.05415,1.0
0.074115728,0.080805564,0.0001,316.05404,1.0
0.074115728,0.081229671,0.0001,316.0539,1.0
0.074115728,0.081653777,0.0001,316.05371,1.0
0.074115728,0.082077884,0.0001,316.05347,1.0
0.074115728,0.08250199,0.0001,316.053,1.0
0.074115728,0.082926097,0.0001,316.05244,1.0
0.074115728,0.083350204,0.0001,315.98136,0.0
0.074115728,0.08377431,0.0001,315.9764,0.0
0.074115728,0.084198417,0.0001,315.97593,0.0
0.074115728,0.084622524,0.0001,315.97569,0.0
0.074115728,0.08504663,0.0001,315.97553,0.0
0.074115728,0.085470737,0.0001,315.9754,0.0
0.074115728,0.085894843,0.0001,315.97531,0.0
0.074115728,0.08631895,0.0001,315.97525,0.0
0.074115728,0.086743057,0.0001,315.97522,0.0
0.074541322,0.079533244,0.0001,316.0541,1.0
0.074541322,0.079957351,0.0001,316.05402,1.0
0.074541322,0.080381457,0.0001,316.05392,1.0
0.074541322,0.080805564,0.0001,316.05379,1.0
0.074541322,0.081229671,0.0001,316.05358,1.0
0.074541322,0.081653777,0.0001,316.05315,1.0
0.074541322,0.082077884,0.0001,316.05262,1.0
0.074541322,0.08250199,0.0001,315.98164,0.0
0.074541322,0.082926097,0.0001,315.97903,0.0
0.074541322,0.083350204,0.0001,315.97632,0.0
0.074541322,0.08377431,0.0001,315.9759,0.0
0.074541322,0.084198417,0.0001,315.97569,0.0
0.074541322,0.084622524,0.0001,315.97552,0.0
0.074541322,0.08504663,0.0001,315.97539,0.0
0.074541322,0.085470737,0.0001,315.97528,0.0
0.074541322,0.085894843,0.0001,315.9752,0.0
0.074541322,0.08631895,0.0001,315.97515,0.0
0.074541322,0.086743057,0.0001,315.97512,0.0
0.074966916,0.079533244,0.0001,316.05361,1.0
0.074966916,0.079957351,0.0001,316.05347,1.0
0.074966916,0.080381457,0.0001,316.05335,1.0
0.074966916,0.080805564,0.0001,316.05319,1.0
0.074966916,0.081229671,0.0001,316.05274,1.0
0.074966916,0.081653777,0.0001,315.98181,0.0
0.074966916,0.082077884,0.0001,315.97922,0.0
0.074966916,0.08250199,0.0001,315.97654,0.0
0.074966916,0.082926097,0.0001,315.97619,0.0
0.074966916,0.083350204,0.0001,315.97591,0.0
0.074966916,0.08377431,0.0001,315.97571,0.0
0.074966916,0.084198417,0.0001,315.97554,0.0
0.074966916,0.084622524,0.0001,315.9754,0.0
0.074966916,0.08504663,0.0001,315.97529,0.0
0.074966916,0.085470737,0.0001,315.9752,0.0
0.074966916,0.085894843,0.0001,315.97513,0.0
0.074966916,0.08631895,0.0001,315.97508,0.0
0.074966916,0.086743057,0.0001,315.97506,0.0
0.075392509,0.079533244,0.0001,315.98229,0.0
0.075392509,0.079957351,0.0001,315.97988,0.0
0.075392509,0.080381457,0.0001,315.9797,0.0
0.075392509,0.080805564,0.0001,315.97956,0.0
0.075392509,0.081229671,0.0001,315.97932,0.0
0.075392509,0.081653777,0.0001,315.97674,0.0
0.075392509,0.082077884,0.0001,315.97641,0.0
0.075392509,0.08250199,0.0001,315.97614,0.0
0.075392509,0.082926097,0.0001,315.97594,0.0
0.075392509,0.083350204,0.0001,315.97576,0.0
0.075392509,0.08377431,0.0001,315.9756,0.0
0.075392509,0.084198417,0.0001,315.97545,0.0
0.075392509,0.084622524,0.0001,315.97533,0.0
0.075392509,0.08504663,0.0001,315.97523,0.0
0.075392509,0.085470737,0.0001,315.97514,0.0
0.075392509,0.085894843,0.0001,315.97508,0.0
0.075392509,0.08631895,0.0001,315.97504,0.0
0.075392509,0.086743057,0.0001,315.97501,0.0
0.075818103,0.079533244,0.0001,315.97732,0.0
0.075818103,0.079957351,0.0001,315.97706,0.0
0.075818103,0.080381457,0.0001,315.97694,0.0
0.075818103,0.080805564,0.0001,315.9768,0.0
0.075818103,0.081229671,0.0001,315.97665,0.0
0.075818103,0.081653777,0.0001,315.9764,0.0
0.075818103,0.082077884,0.0001,315.97621,0.0
0.075818103,0.08250199,0.0001,315.97603,0.0
0.075818103,0.082926097,0.0001,315.97586,0.0
0.075818103,0.083350204,0.0001,315.97569,0.0
0.075818103,0.08377431,0.0001,315.97554,0.0
0.075818103,0.084198417,0.0001,315.97541,0.0
0.075818103,0.084622524,0.0001,315.97529,0.0
0.075818103,0.08504663,0.0001,315.97519,0.0
0.075818103,0.085470737,0.0001,315.97511,0.0
0.075818103,0.085894843,0.0001,315.97505,0.0
0.075818103,0.08631895,0.0001,315.97501,0.0
0.075818103,0.086743057,0.0001,315.97499,0.0
0.064752666,0.079957351,0.0001,316.05372,1.0
0.064752666,0.080381457,0.0001,316.05369,1.0
0.064752666,0.080805564,0.0001,316.05365,1.0
0.064752666,0.081229671,0.0001,316.0536,1.0
0.064752666,0.081653777,0.0001,316.05354,1.0
0.064752666,0.082077884,0.0001,316.05347,1.0
0.064752666,0.08250199,0.0001,316.05339,1.0
0.064752666,0.082926097,0.0001,316.0533,1.0
0.064752666,0.083350204,0.0001,316.05319,1.0
0.065178259,0.079957351,0.0001,316.05384,1.0
0.065178259,0.080381457,0.0001,316.05381,1.0
0.065178259,0.080805564,0.0001,316.05377,1.0
0.065178259,0.081229671,0.0001,316.05372,1.0
0.065178259,0.081653777,0.0001,316.05367,1.0
0.065178259,0.082077884,0.0001,316.0536,1.0
0.065178259,0.08250199,0.0001,316.05353,1.0
0.065178259,0.082926097,0.0001,316.05344,1.0
0.065178259,0.083350204,0.0001,316.05335,1.0
0.065178259,0.08377431,0.0001,316.05324,1.0
0.065178259,0.084198417,0.0001,316.05311,1.0
0.065178259,0.084622524,0.0001,316.05296,1.0
0.065178259,0.08504663,0.0001,316.05278,1.0
0.065178259,0.085470737,0.0001,316.05252,1.0
0.065178259,0.085894843,0.0001,316.05192,1.0
0.065178259,0.08631895,0.0001,315.97833,0.0
0.065178259,0.086743057,0.0001,315.97553,0.0
0.065603853,0.079533244,0.0001,316.05397,1.0
0.065603853,0.079957351,0.0001,316.05395,1.0
0.065603853,0.080381457,0.0001,316.05392,1.0
0.065603853,0.080805564,0.0001,316.05388,1.0
0.065603853,0.081229671,0.0001,316.05384,1.0
0.065603853,0.081653777,0.0001,316.05379,1.0
0.065603853,0.082077884,0.0001,316.05373,1.0
0.065603853,0.08250199,0.0001,316.05366,1.0
0.065603853,0.082926097,0.0001,316.05358,1.0
0.065603853,0.083350204,0.0001,316.05349,1.0
0.065603853,0.08377431,0.0001,316.05339,1.0
0.065603853,0.084198417,0.0001,316.05328,1.0
0.065603853,0.084622524,0.0001,316.05314,1.0
0.065603853,0.08504663,0.0001,316.05298,1.0
0.065603853,0.085470737,0.0001,316.05275,1.0
0.065603853,0.085894843,0.0001,316.05222,1.0
0.065603853,0.08631895,0.0001,315.97953,0.0
0.065603853,0.086743057,0.0001,315.97583,0.0
0.066029447,0.079533244,0.0001,316.05407,1.0
0.066029447,0.079957351,0.0001,316.05405,1.0
0.066029447,0.080381457,0.0001,316.05402,1.0
0.066029447,0.080805564,0.0001,316.05399,1.0
0.066029447,0.081229671,0.0001,316.05395,1.0
0.066029447,0.081653777,0.0001,316.0539,1.0
0.066029447,0.082077884,0.0001,316.05384,1.0
0.066029447,0.08250199,0.0001,316.05378,1.0
0.066029447,0.082926097,0.0001,316.0537,1.0
0.066029447,0.083350204,0.0001,316.05362,1.0
0.066029447,0.08377431,0.0001,316.05353,1.0
0.066029447,0.084198417,0.0001,316.05342,1.0
0.066029447,0.084622524,0.0001,316.0533,1.0
0.066029447,0.08504663,0.0001,316.05316,1.0
0.066029447,0.085470737,0.0001,316.05297,1.0
0.066029447,0.085894843,0.0001,316.05266,1.0
0.066029447,0.08631895,0.0001,316.01354,0.0
0.066029447,0.086743057,0.0001,315.97714,0.0
0.066455041,0.079109137,0.0001,316.05417,1.0
0.066455041,0.079533244,0.0001,316.05416,1.0
0.066455041,0.079957351,0.0001,316.05415,1.0
0.066455041,0.080381457,0.0001,316.05412,1.0
0.066455041,0.080805564,0.0001,316.05409,1.0
0.066455041,0.081229671,0.0001,316.05405,1.0
0.066455041,0.081653777,0.0001,316.054,1.0
0.066455041,0.082077884,0.0001,316.05395,1.0
0.066455041,0.08250199,0.0001,316.05389,1.0
0.066455041,0.082926097,0.0001,316.05382,1.0
0.066455041,0.083350204,0.0001,316.05374,1.0
0.066455041,0.08377431,0.0001,316.05365,1.0
0.066455041,0.084198417,0.0001,316.05355,1.0
0.066455041,0.084622524,0.0001,316.05344,1.0
0.066455041,0.08504663,0.0001,316.05331,1.0
0.066455041,0.085470737,0.0001,316.05315,1.0
0.066455041,0.085894843,0.0001,316.05291,1.0
0.066455041,0.08631895,0.0001,316.05231,1.0
0.066455041,0.086743057,0.0001,315.97889,0.0
0.066880634,0.079109137,0.0001,316.05426,1.0
0.066880634,0.079533244,0.0001,316.05425,1.0
0.066880634,0.079957351,0.0001,316.05424,1.0
0.066880634,0.080381457,0.0001,316.05421,1.0
0.066880634,0.080805564,0.0001,316.05418,1.0
0.066880634,0.081229671,0.0001,316.05414,1.0
0.066880634,0.081653777,0.0001,316.0541,1.0
0.066880634,0.082077884,0.0001,316.05405,1.0
0.066880634,0.08250199,0.0001,316.05399,1.0
0.066880634,0.082926097,0.0001,316.05392,1.0
0.066880634,0.083350204,0.0001,316.05384,1.0
0.066880634,0.08377431,0.0001,316.05376,1.0
0.066880634,0.084198417,0.0001,316.05367,1.0
0.066880634,0.084622524,0.0001,316.05356,1.0
0.066880634,0.08504663,0.0001,316.05344,1.0
0.066880634,0.085470737,0.0001,316.05329,1.0
0.066880634,0.085894843,0.0001,316.05307,1.0
0.066880634,0.08631895,0.0001,316.05254,1.0
0.066880634,0.086743057,0.0001,315.9791,0.0
0.067306228,0.079533244,0.0001,316.05434,1.0
0.067306228,0.079957351,0.0001,316.05432,1.0
0.067306228,0.080381457,0.0001,316.0543,1.0
0.067306228,0.080805564,0.0001,316.05427,1.0
0.067306228,0.081229671,0.0001,316.05423,1.0
0.067306228,0.081653777,0.0001,316.05418,1.0
0.067306228,0.082077884,0.0001,316.05413,1.0
0.067306228,0.08250199,0.0001,316.05408,1.0
0.067306228,0.082926097,0.0001,316.05401,1.0
0.067306228,0.083350204,0.0001,316.05394,1.0
0.067306228,0.08377431,0.0001,316.05386,1.0
0.067306228,0.084198417,0.0001,316.05376,1.0
0.067306228,0.084622524,0.0001,316.05366,1.0
0.067306228,0.08504663,0.0001,316.05354,1.0
0.067306228,0.085470737,0.0001,316.0534,1.0
0.067306228,0.085894843,0.0001,316.05319,1.0
0.067306228,0.08631895,0.0001,316.05266,1.0
0.067306228,0.086743057,0.0001,315.97922,0.0
0.067731822,0.079533244,0.0001,316.05441,1.0
0.067731822,0.079957351,0.0001,316.0544,1.0
0.067731822,0.080381457,0.0001,316.05437,1.0
0.067731822,0.080805564,0.0001,316.05434,1.0
0.067731822,0.081229671,0.0001,316.05431,1.0
0.067731822,0.081653777,0.0001,316.05426,1.0
0.067731822,0.082077884,0.0001,316.05421,1.0
0.067731822,0.08250199,0.0001,316.05415,1.0
0.067731822,0.082926097,0.0001,316.05409,1.0
0.067731822,0.083350204,0.0001,316.05402,1.0
0.067731822,0.08377431,0.0001,316.05394,1.0
0.067731822,0.084198417,0.0001,316.05384,1.0
0.067731822,0.084622524,0.0001,316.05374,1.0
0.067731822,0.08504663,0.0001,316.05362,1.0
0.067731822,0.085470737,0.0001,316.05347,1.0
0.067731822,0.085894843,0.0001,316.05326,1.0
0.067731822,0.08631895,0.0001,316.05273,1.0
0.067731822,0.086743057,0.0001,315.97929,0.0
0.068157416,0.079533244,0.0001,316.05448,1.0
0.068157416,0.079957351,0.0001,316.05447,1.0
0.068157416,0.080381457,0.0001,316.05444,1.0
0.068157416,0.080805564,0.0001,316.05441,1.0
0.068157416,0.081229671,0.0001,316.05437,1.0
0.068157416,0.081653777,0.0001,316.05433,1.0
0.068157416,0.082077884,0.0001,316.05428,1.0
0.068157416,0.08250199,0.0001,316.05422,1.0
0.068157416,0.082926097,0.0001,316.05416,1.0
0.068157416,0.083350204,0.0001,316.05408,1.0
0.068157416,0.08377431,0.0001,316.054,1.0
0.068157416,0.084198417,0.0001,316.05391,1.0
0.068157416,0.084622524,0.0001,316.0538,1.0
0.068157416,0.08504663,0.0001,316.05368,1.0
0.068157416,0.085470737,0.0001,316.05352,1.0
0.068157416,0.085894843,0.0001,316.0533,1.0
0.068157416,0.08631895,0.0001,316.05269,1.0
0.068157416,0.086743057,0.0001,315.97927,0.0
0.068583009,0.079533244,0.0001,316.05454,1.0
0.068583009,0.079957351,0.0001,316.05453,1.0
0.068583009,0.080381457,0.0001,316.0545,1.0
0.068583009,0.080805564,0.0001,316.05447,1.0
0.068583009,0.081229671,0.0001,316.05443,1.0
0.068583009,0.081653777,0.0001,316.05439,1.0
0.068583009,0.082077884,0.0001,316.05434,1.0
0.068583009,0.08250199,0.0001,316.05428,1.0
0.068583009,0.082926097,0.0001,316.05421,1.0
0.068583009,0.083350204,0.0001,316.05414,1.0
0.068583009,0.08377431,0.0001,316.05405,1.0
0.068583009,0.084198417,0.0001,316.05396,1.0
0.068583009,0.084622524,0.0001,316.05384,1.0
0.068583009,0.08504663,0.0001,316.05371,1.0
0.068583009,0.085470737,0.0001,316.05354,1.0
0.068583009,0.085894843,0.0001,316.05327,1.0
0.068583009,0.08631895,0.0001,316.01448,0.0
0.068583009,0.086743057,0.0001,315.97775,0.0
0.069008603,0.079533244,0.0001,316.0546,1.0
0.069008603,0.079957351,0.0001,316.05458,1.0
0.069008603,0.080381457,0.0001,316.05455,1.0
0.069008603,0.080805564,0.0001,316.05452,1.0
0.069008603,0.081229671,0.0001,316.05448,1.0
0.069008603,0.081653777,0.0001,316.05444,1.0
0.069008603,0.082077884,0.0001,316.05438,1.0
0.069008603,0.08250199,0.0001,316.05432,1.0
0.069008603,0.082926097,0.0001,316.05425,1.0
0.069008603,0.083350204,0.0001,316.05417,1.0
0.069008603,0.08377431,0.0001,316.05409,1.0
0.069008603,0.084198417,0.0001,316.05398,1.0
0.069008603,0.084622524,0.0001,316.05387,1.0
0.069008603,0.08504663,0.0001,316.05372,1.0
0.069008603,0.085470737,0.0001,316.05353,1.0
0.069008603,0.085894843,0.0001,316.05321,1.0
0.069008603,0.08631895,0.0001,316.01376,0.0
0.069008603,0.086743057,0.0001,315.97762,0.0
0.069434197,0.079533244,0.0001,316.05464,1.0
0.069434197,0.079957351,0.0001,316.05462,1.0
0.069434197,0.080381457,0.0001,316.0546,1.0
0.069434197,0.080805564,0.0001,316.05456,1.0
0.069434197,0.081229671,0.0001,316.05452,1.0
0.069434197,0.081653777,0.0001,316.05447,1.0
0.069434197,0.082077884,0.0001,316.05442,1.0
0.069434197,0.08250199,0.0001,316.05435,1.0
0.069434197,0.082926097,0.0001,316.05428,1.0
0.069434197,0.083350204,0.0001,316.0542,1.0
0.069434197,0.08377431,0.0001,316.0541,1.0
0.069434197,0.084198417,0.0001,316.054,1.0
0.069434197,0.084622524,0.0001,316.05387,1.0
0.069434197,0.08504663,0.0001,316.05371,1.0
0.069434197,0.085470737,0.0001,316.05348,1.0
0.069434197,0.085894843,0.0001,316.05295,1.0
0.069434197,0.08631895,0.0001,315.98025,0.0
0.069434197,0.086743057,0.0001,315.97655,0.0
0.069859791,0.079533244,0.0001,316.05467,1.0
0.069859791,0.079957351,0.0001,316.05465,1.0
0.069859791,0.080381457,0.0001,316.05463,1.0
0.069859791,0.080805564,0.0001,316.05459,1.0
0.069859791,0.081229671,0.0001,316.05455,1.0
0.069859791,0.081653777,0.0001,316.0545,1.0
0.069859791,0.082077884,0.0001,316.05444,1.0
0.069859791,0.08250199,0.0001,316.05437,1.0
0.069859791,0.082926097,0.0001,316.0543,1.0
0.069859791,0.083350204,0.0001,316.05421,1.0
0.069859791,0.08377431,0.0001,316.05411,1.0
0.069859791,0.084198417,0.0001,316.05399,1.0
0.069859791,0.084622524,0.0001,316.05385,1.0
0.069859791,0.08504663,0.0001,316.05367,1.0
0.069859791,0.085470737,0.0001,316.05341,1.0
0.069859791,0.085894843,0.0001,316.05282,1.0
0.069859791,0.08631895,0.0001,315.97923,0.0
0.069859791,0.086743057,0.0001,315.97643,0.0
0.070285384,0.079533244,0.0001,316.0547,1.0
0.070285384,0.079957351,0.0001,316.05468,1.0
0.070285384,0.080381457,0.0001,316.05465,1.0
0.070285384,0.080805564,0.0001,316.05461,1.0
0.070285384,0.081229671,0.0001,316.05457,1.0
0.070285384,0.081653777,0.0001,316.05451,1.0
0.070285384,0.082077884,0.0001,316.05445,1.0
0.070285384,0.08250199,0.0001,316.05438,1.0
0.070285384,0.082926097,0.0001,316.05429,1.0
0.070285384,0.083350204,0.0001,316.0542,1.0
0.070285384,0.08377431,0.0001,316.05409,1.0
0.070285384,0.084198417,0.0001,316.05396,1.0
0.070285384,0.084622524,0.0001,316.05381,1.0
0.070285384,0.08504663,0.0001,316.05361,1.0
0.070285384,0.085470737,0.0001,316.05328,1.0
0.070285384,0.085894843,0.0001,316.05243,1.0
0.070285384,0.08631895,0.0001,315.97905,0.0
0.070285384,0.086743057,0.0001,315.97636,0.0
0.070710978,0.081653777,0.0001,316.05451,1.0
0.070710978,0.082077884,0.0001,316.05444,1.0
0.070710978,0.08250199,0.0001,316.05437,1.0
0.070710978,0.082926097,0.0001,316.05428,1.0
0.070710978,0.083350204,0.0001,316.05417,1.0
0.070710978,0.08377431,0.0001,316.05406,1.0
0.070710978,0.084198417,0.0001,316.05392,1.0
0.070710978,0.084622524,0.0001,316.05375,1.0
0.070710978,0.08504663,0.0001,316.0535,1.0
0.070710978,0.085470737,0.0001,316.05294,1.0
0.070710978,0.085894843,0.0001,315.98161,0.0
0.070710978,0.08631895,0.0001,315.97659,0.0
0.070710978,0.086743057,0.0001,315.97626,0.0
0.059219947,0.08377431,0.0001,315.97353,0.0
0.059219947,0.084198417,0.0001,315.97339,0.0
0.059219947,0.084622524,0.0001,315.97326,0.0
0.059219947,0.08504663,0.0001,315.97316,0.0
0.059219947,0.085470737,0.0001,315.97307,0.0
0.059219947,0.085894843,0.0001,315.973,0.0
0.059219947,0.08631895,0.0001,315.97296,0.0
0.059219947,0.086743057,0.0001,315.97294,0.0
0.059645541,0.08377431,0.0001,315.97359,0.0
0.059645541,0.084198417,0.0001,315.97344,0.0
0.059645541,0.084622524,0.0001,315.97331,0.0
0.059645541,0.08504663,0.0001,315.97319,0.0
0.059645541,0.085470737,0.0001,315.9731,0.0
0.059645541,0.085894843,0.0001,315.97303,0.0
0.059645541,0.08631895,0.0001,315.97299,0.0
0.059645541,0.086743057,0.0001,315.97297,0.0
0.060071134,0.08377431,0.0001,315.97372,0.0
0.060071134,0.084198417,0.0001,315.97355,0.0
0.060071134,0.084622524,0.0001,315.9734,0.0
0.060071134,0.08504663,0.0001,315.97327,0.0
0.060071134,0.085470737,0.0001,315.97317,0.0
0.060071134,0.085894843,0.0001,315.9731,0.0
0.060071134,0.08631895,0.0001,315.97305,0.0
0.060071134,0.086743057,0.0001,315.97302,0.0
0.060496728,0.08377431,0.0001,315.97394,0.0
0.060496728,0.084198417,0.0001,315.97371,0.0
0.060496728,0.084622524,0.0001,315.97353,0.0
0.060496728,0.08504663,0.0001,315.97339,0.0
0.060496728,0.085470737,0.0001,315.97328,0.0
0.060496728,0.085894843,0.0001,315.97319,0.0
0.060496728,0.08631895,0.0001,315.97314,0.0
0.060496728,0.086743057,0.0001,315.97311,0.0
0.060922322,0.08377431,0.0001,315.97447,0.0
0.060922322,0.084198417,0.0001,315.97396,0.0
0.060922322,0.084622524,0.0001,315.97372,0.0
0.060922322,0.08504663,0.0001,315.97355,0.0
0.060922322,0.085470737,0.0001,315.97341,0.0
0.060922322,0.085894843,0.0001,315.97332,0.0
0.060922322,0.08631895,0.0001,315.97325,0.0
0.060922322,0.086743057,0.0001,315.97322,0.0
0.061347916,0.08377431,0.0001,315.97951,0.0
0.061347916,0.084198417,0.0001,315.97451,0.0
0.061347916,0.084622524,0.0001,315.97399,0.0
0.061347916,0.08504663,0.0001,315.97376,0.0
0.061347916,0.085470737,0.0001,315.97359,0.0
0.061347916,0.085894843,0.0001,315.97347,0.0
0.061347916,0.08631895,0.0001,315.9734,0.0
0.061347916,0.086743057,0.0001,315.97336,0.0
0.061773509,0.08377431,0.0001,316.05072,1.0
0.061773509,0.084198417,0.0001,315.97955,0.0
0.061773509,0.084622524,0.0001,315.97454,0.0
0.061773509,0.08504663,0.0001,315.97403,0.0
0.061773509,0.085470737,0.0001,315.97381,0.0
0.061773509,0.085894843,0.0001,315.97366,0.0
0.061773509,0.08631895,0.0001,315.97357,0.0
0.061773509,0.086743057,0.0001,315.97352,0.0
0.062199103,0.08377431,0.0001,316.05154,1.0
0.062199103,0.084198417,0.0001,316.05076,1.0
0.062199103,0.084622524,0.0001,315.97959,0.0
